# Time    F_t_Re (QM_E17)      F_t_Im (QM_E17)       F_t_Re_erf       F_t_Im_erf  
0.00000000000003930000        -0.436476        -0.206301         -0.436487         -0.206312     
0.00000000000003940000        -0.436203        -0.203084         -0.436215         -0.203096     
0.00000000000003950000        -0.435910        -0.199882         -0.435921         -0.199894     
0.00000000000003960000        -0.435595        -0.196695         -0.435606         -0.196707     
0.00000000000003970000        -0.435260        -0.193522         -0.435271         -0.193534     
0.00000000000003980000        -0.434903        -0.190364         -0.434915         -0.190376     
0.00000000000003990000        -0.434527        -0.187221         -0.434538         -0.187233     
0.00000000000004000000        -0.434130        -0.184092         -0.434141         -0.184104     
0.00000000000004010000        -0.433713        -0.180979         -0.433724         -0.180991     
0.00000000000004020000        -0.433276        -0.177881         -0.433287         -0.177893     
