# Time    F_t_Re (QM_E17)      F_t_Im (QM_E17)       F_t_Re_erf       F_t_Im_erf  
0.00000000000032200000        0.500977        -0.078519         -0.035400         -0.078833     
0.00000000000032300000        0.496257        -0.077410         -0.040120         -0.077724     
0.00000000000032400000        0.491624        -0.076201         -0.044753         -0.076515     
0.00000000000032500000        0.487083        -0.074897         -0.049294         -0.075211     
0.00000000000032600000        0.482639        -0.073503         -0.053738         -0.073817     
0.00000000000032700000        0.478297        -0.072023         -0.058080         -0.072337     
0.00000000000032800000        0.474061        -0.070463         -0.062316         -0.070776     
0.00000000000032900000        0.469934        -0.068825         -0.066442         -0.069139     
0.00000000000033000000        0.465922        -0.067115         -0.070455         -0.067429     
0.00000000000033100000        0.462026        -0.065338         -0.074351         -0.065652     
0.00000000000033200000        0.458250        -0.063497         -0.078127         -0.063811     
0.00000000000033300000        0.454596        -0.061596         -0.081781         -0.061910     
0.00000000000033400000        0.451067        -0.059640         -0.085309         -0.059954     
0.00000000000033500000        0.447666        -0.057632         -0.088711         -0.057946     
0.00000000000033600000        0.444393        -0.055576         -0.091984         -0.055890     
0.00000000000033700000        0.441251        -0.053476         -0.095125         -0.053790     
0.00000000000033800000        0.438242        -0.051336         -0.098135         -0.051650     
0.00000000000033900000        0.435365        -0.049157         -0.101011         -0.049471     
0.00000000000034000000        0.432624        -0.046945         -0.103753         -0.047259     
0.00000000000034100000        0.430018        -0.044701         -0.106358         -0.045015     
0.00000000000034200000        0.427549        -0.042429         -0.108828         -0.042743     
0.00000000000034300000        0.425217        -0.040132         -0.111160         -0.040446     
0.00000000000034400000        0.423022        -0.037811         -0.113354         -0.038125     
0.00000000000034500000        0.420966        -0.035471         -0.115410         -0.035784     
0.00000000000034600000        0.419048        -0.033112         -0.117328         -0.033426     
0.00000000000034700000        0.417269        -0.030737         -0.119107         -0.031051     
0.00000000000034800000        0.415629        -0.028349         -0.120747         -0.028663     
0.00000000000034900000        0.414128        -0.025949         -0.122248         -0.026263     
0.00000000000035000000        0.412766        -0.023539         -0.123611         -0.023853     
0.00000000000035100000        0.411543        -0.021122         -0.124834         -0.021436     
0.00000000000035200000        0.410459        -0.018699         -0.125918         -0.019013     
0.00000000000035300000        0.409513        -0.016272         -0.126863         -0.016585     
0.00000000000035400000        0.408706        -0.013842         -0.127670         -0.014155     
0.00000000000035500000        0.408038        -0.011411         -0.128338         -0.011724     
0.00000000000035600000        0.407508        -0.008980         -0.128869         -0.009294     
0.00000000000035700000        0.407116        -0.006552         -0.129261         -0.006865     
0.00000000000035800000        0.406861        -0.004127         -0.129515         -0.004441     
0.00000000000035900000        0.406744        -0.001707         -0.129632         -0.002021     
