# FQM_w,     FQM_I,     DCL_I,     ACL_I
-15.230000       -0.000016       0.012102       -0.000007
-15.220000       -0.000016       0.012702       -0.000008
-15.210000       -0.000017       0.012167       -0.000009
-15.200000       -0.000019       0.010545       -0.000011
-15.190000       -0.000020       0.007979       -0.000013
-15.180000       -0.000022       0.004698       -0.000015
-15.170000       -0.000024       0.000993       -0.000017
-15.160000       -0.000025       -0.002803       -0.000019
-15.150000       -0.000026       -0.006352       -0.000020
-15.140000       -0.000027       -0.009337       -0.000021
-15.130000       -0.000027       -0.011490       -0.000021
-15.120000       -0.000026       -0.012618       -0.000021
-15.110000       -0.000025       -0.012619       -0.000019
-15.100000       -0.000024       -0.011492       -0.000018
-15.090000       -0.000022       -0.009337       -0.000016
-15.080000       -0.000020       -0.006345       -0.000014
-15.070000       -0.000018       -0.002783       -0.000011
-15.060000       -0.000016       0.001032       -0.000009
-15.050000       -0.000015       0.004759       -0.000008
-15.040000       -0.000014       0.008064       -0.000006
-15.030000       -0.000013       0.010652       -0.000006
-15.020000       -0.000013       0.012291       -0.000006
-15.010000       -0.000014       0.012833       -0.000007
-15.000000       -0.000015       0.012230       -0.000008
-14.990000       -0.000016       0.010533       -0.000010
-14.980000       -0.000018       0.007893       -0.000012
-14.970000       -0.000020       0.004546       -0.000014
-14.960000       -0.000021       0.000789       -0.000016
-14.950000       -0.000023       -0.003042       -0.000018
-14.940000       -0.000024       -0.006604       -0.000019
-14.930000       -0.000025       -0.009579       -0.000020
-14.920000       -0.000025       -0.011701       -0.000020
-14.910000       -0.000024       -0.012779       -0.000020
-14.900000       -0.000023       -0.012716       -0.000018
-14.890000       -0.000022       -0.011515       -0.000017
-14.880000       -0.000020       -0.009284       -0.000015
-14.870000       -0.000018       -0.006221       -0.000013
-14.860000       -0.000016       -0.002598       -0.000010
-14.850000       -0.000014       0.001261       -0.000008
-14.840000       -0.000013       0.005011       -0.000007
-14.830000       -0.000011       0.008318       -0.000005
-14.820000       -0.000011       0.010886       -0.000005
-14.810000       -0.000011       0.012483       -0.000005
-14.800000       -0.000012       0.012967       -0.000006
-14.790000       -0.000013       0.012293       -0.000007
-14.780000       -0.000014       0.010520       -0.000009
-14.770000       -0.000016       0.007805       -0.000011
-14.760000       -0.000018       0.004390       -0.000013
-14.750000       -0.000019       0.000580       -0.000015
-14.740000       -0.000021       -0.003285       -0.000017
-14.730000       -0.000022       -0.006861       -0.000018
-14.720000       -0.000023       -0.009826       -0.000019
-14.710000       -0.000023       -0.011916       -0.000019
-14.700000       -0.000022       -0.012943       -0.000019
-14.690000       -0.000021       -0.012814       -0.000018
-14.680000       -0.000020       -0.011538       -0.000016
-14.670000       -0.000018       -0.009230       -0.000014
-14.660000       -0.000016       -0.006094       -0.000012
-14.650000       -0.000014       -0.002410       -0.000009
-14.640000       -0.000012       0.001494       -0.000007
-14.630000       -0.000010       0.005269       -0.000006
-14.620000       -0.000009       0.008578       -0.000005
-14.610000       -0.000009       0.011124       -0.000004
-14.600000       -0.000009       0.012679       -0.000004
-14.590000       -0.000010       0.013103       -0.000005
-14.580000       -0.000011       0.012357       -0.000007
-14.570000       -0.000012       0.010506       -0.000008
-14.560000       -0.000014       0.007715       -0.000011
-14.550000       -0.000016       0.004231       -0.000013
-14.540000       -0.000018       0.000367       -0.000015
-14.530000       -0.000019       -0.003534       -0.000017
-14.520000       -0.000020       -0.007122       -0.000018
-14.510000       -0.000021       -0.010078       -0.000019
-14.500000       -0.000021       -0.012135       -0.000019
-14.490000       -0.000020       -0.013109       -0.000018
-14.480000       -0.000019       -0.012913       -0.000017
-14.470000       -0.000018       -0.011561       -0.000016
-14.460000       -0.000016       -0.009174       -0.000013
-14.450000       -0.000014       -0.005964       -0.000011
-14.440000       -0.000012       -0.002217       -0.000009
-14.430000       -0.000010       0.001733       -0.000007
-14.420000       -0.000008       0.005533       -0.000005
-14.410000       -0.000007       0.008843       -0.000004
-14.400000       -0.000007       0.011367       -0.000004
-14.390000       -0.000007       0.012878       -0.000004
-14.380000       -0.000008       0.013241       -0.000005
-14.370000       -0.000009       0.012421       -0.000006
-14.360000       -0.000011       0.010491       -0.000008
-14.350000       -0.000012       0.007622       -0.000010
-14.340000       -0.000014       0.004069       -0.000013
-14.330000       -0.000016       0.000149       -0.000015
-14.320000       -0.000018       -0.003788       -0.000017
-14.310000       -0.000019       -0.007389       -0.000018
-14.300000       -0.000019       -0.010334       -0.000019
-14.290000       -0.000019       -0.012358       -0.000019
-14.280000       -0.000019       -0.013278       -0.000018
-14.270000       -0.000018       -0.013013       -0.000017
-14.260000       -0.000016       -0.011583       -0.000015
-14.250000       -0.000014       -0.009116       -0.000013
-14.240000       -0.000012       -0.005830       -0.000011
-14.230000       -0.000010       -0.002019       -0.000009
-14.220000       -0.000008       0.001977       -0.000007
-14.210000       -0.000007       0.005802       -0.000005
-14.200000       -0.000006       0.009113       -0.000004
-14.190000       -0.000005       0.011614       -0.000003
-14.180000       -0.000006       0.013081       -0.000004
-14.170000       -0.000006       0.013381       -0.000005
-14.160000       -0.000007       0.012486       -0.000006
-14.150000       -0.000009       0.010475       -0.000008
-14.140000       -0.000011       0.007526       -0.000010
